person,movie,rating
24,tt1974419,3
28,tt1974419,2
30,tt1974419,3
34,tt1974419,2
43,tt1974419,3
48,tt1974419,2
55,tt1974419,5
75,tt1974419,5
76,tt1974419,4
79,tt1974419,5
84,tt1974419,4
87,tt1974419,1
98,tt1974419,2
6,tt0475290,2
8,tt0475290,2
9,tt0475290,5
43,tt0475290,1
55,tt0475290,3
59,tt0475290,2
73,tt0475290,1
83,tt0475290,4
84,tt0475290,1
90,tt0475290,3
96,tt0475290,5
1,tt4361050,4
3,tt4361050,1
9,tt4361050,3
11,tt4361050,2
29,tt4361050,4
35,tt4361050,2
46,tt4361050,5
50,tt4361050,5
59,tt4361050,5
77,tt4361050,1
79,tt4361050,2
80,tt4361050,1
92,tt4361050,2
7,tt0068646,1
11,tt0068646,2
19,tt0068646,2
31,tt0068646,5
45,tt0068646,4
89,tt0068646,2
10,tt3708886,5
13,tt3708886,4
15,tt3708886,4
28,tt3708886,4
31,tt3708886,3
40,tt3708886,5
59,tt3708886,5
66,tt3708886,2
76,tt3708886,4
86,tt3708886,2
90,tt3708886,4
91,tt3708886,5
94,tt3708886,4
96,tt3708886,4
16,tt2277860,4
19,tt2277860,4
37,tt2277860,5
56,tt2277860,4
57,tt2277860,3
59,tt2277860,4
74,tt2277860,5
82,tt2277860,2
84,tt2277860,1
87,tt2277860,1
94,tt2277860,2
7,tt4385888,2
8,tt4385888,2
31,tt4385888,4
34,tt4385888,4
38,tt4385888,1
39,tt4385888,4
43,tt4385888,2
56,tt4385888,1
57,tt4385888,2
68,tt4385888,4
73,tt4385888,5
87,tt4385888,4
93,tt4385888,3
2,tt2638144,2
5,tt2638144,5
33,tt2638144,2
35,tt2638144,3
50,tt2638144,3
54,tt2638144,5
57,tt2638144,4
62,tt2638144,2
65,tt2638144,5
83,tt2638144,5
98,tt2638144,3
25,tt4372390,3
28,tt4372390,4
48,tt4372390,4
81,tt4372390,1
96,tt4372390,3
4,tt2106651,2
6,tt2106651,5
9,tt2106651,2
30,tt2106651,5
31,tt2106651,3
35,tt2106651,1
37,tt2106651,3
38,tt2106651,2
44,tt2106651,4
52,tt2106651,4
63,tt2106651,2
78,tt2106651,3
79,tt2106651,2
90,tt2106651,4
97,tt2106651,4
24,tt1895315,4
38,tt1895315,3
45,tt1895315,4
51,tt1895315,5
54,tt1895315,1
64,tt1895315,2
69,tt1895315,3
70,tt1895315,4
82,tt1895315,3
4,tt3344680,1
7,tt3344680,4
23,tt3344680,5
25,tt3344680,2
35,tt3344680,4
40,tt3344680,3
42,tt3344680,2
56,tt3344680,5
59,tt3344680,5
73,tt3344680,4
89,tt3344680,4
91,tt3344680,5
1,tt1878870,3
3,tt1878870,3
6,tt1878870,4
24,tt1878870,5
27,tt1878870,2
33,tt1878870,4
35,tt1878870,3
37,tt1878870,4
38,tt1878870,1
46,tt1878870,3
47,tt1878870,2
51,tt1878870,3
66,tt1878870,2
79,tt1878870,1
83,tt1878870,5
89,tt1878870,2
97,tt1878870,4
4,tt4263482,3
15,tt4263482,5
19,tt4263482,5
33,tt4263482,3
35,tt4263482,4
46,tt4263482,2
48,tt4263482,5
54,tt4263482,2
77,tt4263482,3
87,tt4263482,2
93,tt4263482,1
22,tt5311514,4
26,tt5311514,5
28,tt5311514,4
34,tt5311514,2
36,tt5311514,3
46,tt5311514,5
57,tt5311514,3
64,tt5311514,5
66,tt5311514,1
70,tt5311514,4
93,tt5311514,4
96,tt5311514,1
9,tt3682448,2
11,tt3682448,4
19,tt3682448,4
33,tt3682448,1
40,tt3682448,1
72,tt3682448,2
83,tt3682448,2
89,tt3682448,5
90,tt3682448,2
2,tt5247022,3
17,tt5247022,5
25,tt5247022,2
33,tt5247022,3
34,tt5247022,4
50,tt5247022,2
54,tt5247022,4
74,tt5247022,2
76,tt5247022,5
78,tt5247022,2
88,tt5247022,3
94,tt5247022,1
2,tt5164214,3
10,tt5164214,5
23,tt5164214,2
42,tt5164214,4
49,tt5164214,2
91,tt5164214,4
9,tt1289401,5
36,tt1289401,3
69,tt1289401,4
74,tt1289401,2
94,tt1289401,1
6,tt0120338,2
14,tt0120338,3
23,tt0120338,2
38,tt0120338,2
39,tt0120338,2
41,tt0120338,5
48,tt0120338,3
56,tt0120338,5
69,tt0120338,1
78,tt0120338,5
83,tt0120338,2
85,tt0120338,1
91,tt0120338,3
92,tt0120338,4
23,tt4052882,2
26,tt4052882,2
49,tt4052882,4
63,tt4052882,1
66,tt4052882,2
94,tt4052882,3
18,tt3014866,5
19,tt3014866,4
41,tt3014866,1
44,tt3014866,5
51,tt3014866,2
76,tt3014866,4
91,tt3014866,1
99,tt3014866,4
2,tt3776826,2
4,tt3776826,4
16,tt3776826,3
55,tt3776826,4
57,tt3776826,4
79,tt3776826,2
90,tt3776826,5
2,tt3721936,5
3,tt3721936,4
6,tt3721936,3
7,tt3721936,4
10,tt3721936,2
16,tt3721936,5
25,tt3721936,5
39,tt3721936,3
51,tt3721936,4
55,tt3721936,4
57,tt3721936,5
64,tt3721936,5
74,tt3721936,4
89,tt3721936,5
2,tt1345836,3
14,tt1345836,5
17,tt1345836,5
54,tt1345836,1
58,tt1345836,4
60,tt1345836,4
73,tt1345836,2
78,tt1345836,2
93,tt1345836,5
95,tt1345836,1
19,tt1219827,4
31,tt1219827,2
38,tt1219827,2
39,tt1219827,2
49,tt1219827,2
54,tt1219827,2
66,tt1219827,2
70,tt1219827,5
78,tt1219827,4
90,tt1219827,3
93,tt1219827,5
1,tt3531824,5
11,tt3531824,5
13,tt3531824,4
26,tt3531824,3
28,tt3531824,5
29,tt3531824,1
42,tt3531824,2
43,tt3531824,3
46,tt3531824,2
58,tt3531824,3
74,tt3531824,1
78,tt3531824,5
95,tt3531824,2
96,tt3531824,2
15,tt3405236,2
21,tt3405236,1
24,tt3405236,1
39,tt3405236,4
41,tt3405236,4
48,tt3405236,2
51,tt3405236,5
58,tt3405236,5
66,tt3405236,1
74,tt3405236,1
96,tt3405236,2
5,tt0137523,5
6,tt0137523,4
24,tt0137523,4
27,tt0137523,5
28,tt0137523,1
33,tt0137523,1
46,tt0137523,4
48,tt0137523,2
49,tt0137523,2
89,tt0137523,1
98,tt0137523,4
5,tt5700672,4
11,tt5700672,3
28,tt5700672,5
35,tt5700672,3
43,tt5700672,3
59,tt5700672,4
60,tt5700672,4
61,tt5700672,2
75,tt5700672,5
88,tt5700672,5
91,tt5700672,2
99,tt5700672,3
12,tt1446714,4
25,tt1446714,4
42,tt1446714,3
43,tt1446714,3
45,tt1446714,1
47,tt1446714,5
56,tt1446714,4
66,tt1446714,3
73,tt1446714,5
76,tt1446714,2
79,tt1446714,2
3,tt0217869,3
8,tt0217869,4
14,tt0217869,4
21,tt0217869,5
24,tt0217869,3
32,tt0217869,5
70,tt0217869,3
81,tt0217869,3
93,tt0217869,1
6,tt3567288,4
8,tt3567288,3
14,tt3567288,5
20,tt3567288,2
27,tt3567288,4
63,tt3567288,4
67,tt3567288,5
69,tt3567288,1
79,tt3567288,2
98,tt3567288,2
12,tt3922818,4
24,tt3922818,5
28,tt3922818,2
39,tt3922818,4
51,tt3922818,3
52,tt3922818,4
53,tt3922818,4
60,tt3922818,3
72,tt3922818,2
88,tt3922818,3
50,tt3397884,3
51,tt3397884,4
64,tt3397884,4
67,tt3397884,4
76,tt3397884,5
79,tt3397884,2
90,tt3397884,2
3,tt5325452,3
9,tt5325452,4
19,tt5325452,5
20,tt5325452,4
45,tt5325452,4
48,tt5325452,3
53,tt5325452,5
58,tt5325452,5
71,tt5325452,5
91,tt5325452,4
1,tt4698684,2
29,tt4698684,3
37,tt4698684,5
52,tt4698684,2
53,tt4698684,1
63,tt4698684,3
73,tt4698684,2
77,tt4698684,4
19,tt0918940,5
21,tt0918940,5
24,tt0918940,4
29,tt0918940,5
30,tt0918940,1
54,tt0918940,5
58,tt0918940,2
60,tt0918940,5
75,tt0918940,1
78,tt0918940,4
86,tt0918940,3
9,tt0329774,1
13,tt0329774,3
25,tt0329774,4
29,tt0329774,3
31,tt0329774,3
35,tt0329774,2
37,tt0329774,2
74,tt0329774,3
80,tt0329774,3
85,tt0329774,2
89,tt0329774,2
6,tt0110912,2
18,tt0110912,3
20,tt0110912,1
24,tt0110912,5
45,tt0110912,2
61,tt0110912,5
65,tt0110912,3
68,tt0110912,2
69,tt0110912,2
72,tt0110912,5
80,tt0110912,3
84,tt0110912,4
3,tt2345759,2
12,tt2345759,1
13,tt2345759,5
38,tt2345759,4
54,tt2345759,4
55,tt2345759,2
57,tt2345759,4
62,tt2345759,5
66,tt2345759,3
94,tt2345759,3
4,tt5764024,1
11,tt5764024,2
12,tt5764024,1
31,tt5764024,2
47,tt5764024,3
78,tt5764024,2
91,tt5764024,3
94,tt5764024,2
7,tt0109830,4
10,tt0109830,3
16,tt0109830,2
20,tt0109830,3
27,tt0109830,5
40,tt0109830,3
62,tt0109830,2
63,tt0109830,1
89,tt0109830,5
1,tt1564777,5
2,tt1564777,4
6,tt1564777,2
15,tt1564777,4
17,tt1564777,1
18,tt1564777,2
24,tt1564777,5
30,tt1564777,2
32,tt1564777,5
38,tt1564777,3
52,tt1564777,3
60,tt1564777,5
61,tt1564777,1
63,tt1564777,4
72,tt1564777,2
80,tt1564777,5
90,tt1564777,5
97,tt1564777,5
1,tt0803096,4
9,tt0803096,1
10,tt0803096,5
20,tt0803096,1
56,tt0803096,5
57,tt0803096,4
60,tt0803096,4
67,tt0803096,3
73,tt0803096,4
79,tt0803096,5
85,tt0803096,4
88,tt0803096,4
90,tt0803096,2
91,tt0803096,5
93,tt0803096,3
97,tt0803096,4
12,tt1649419,5
16,tt1649419,3
17,tt1649419,5
33,tt1649419,2
40,tt1649419,3
43,tt1649419,4
44,tt1649419,5
64,tt1649419,2
73,tt1649419,2
76,tt1649419,5
89,tt1649419,5
12,tt1670345,5
36,tt1670345,3
47,tt1670345,4
60,tt1670345,4
62,tt1670345,2
67,tt1670345,3
70,tt1670345,5
73,tt1670345,4
76,tt1670345,5
80,tt1670345,5
92,tt1670345,3
94,tt1670345,4
7,tt0361748,4
21,tt0361748,2
48,tt0361748,3
62,tt0361748,2
99,tt0361748,3
4,tt3464902,4
10,tt3464902,2
27,tt3464902,1
30,tt3464902,4
32,tt3464902,5
35,tt3464902,5
39,tt3464902,2
51,tt3464902,2
53,tt3464902,2
63,tt3464902,4
70,tt3464902,2
71,tt3464902,4
77,tt3464902,3
78,tt3464902,5
99,tt3464902,4
3,tt1392170,1
4,tt1392170,2
5,tt1392170,5
27,tt1392170,3
36,tt1392170,3
47,tt1392170,4
61,tt1392170,1
63,tt1392170,3
96,tt1392170,2
7,tt3170832,5
29,tt3170832,5
52,tt3170832,1
53,tt3170832,4
54,tt3170832,4
64,tt3170832,2
68,tt3170832,4
79,tt3170832,1
96,tt3170832,4
3,tt0120737,3
12,tt0120737,4
17,tt0120737,3
21,tt0120737,2
22,tt0120737,4
23,tt0120737,4
26,tt0120737,3
28,tt0120737,5
33,tt0120737,2
50,tt0120737,4
57,tt0120737,5
58,tt0120737,5
70,tt0120737,4
87,tt0120737,2
1,tt1473832,1
2,tt1473832,5
36,tt1473832,5
70,tt1473832,4
80,tt1473832,1
93,tt1473832,5
10,tt3349578,1
11,tt3349578,4
35,tt3349578,2
38,tt3349578,1
43,tt3349578,4
60,tt3349578,4
61,tt3349578,2
62,tt3349578,1
64,tt3349578,3
65,tt3349578,3
78,tt3349578,1
94,tt3349578,5
2,tt6338476,2
14,tt6338476,3
22,tt6338476,5
29,tt6338476,3
56,tt6338476,3
64,tt6338476,2
71,tt6338476,3
72,tt6338476,3
75,tt6338476,1
76,tt6338476,3
79,tt6338476,2
90,tt6338476,4
91,tt6338476,5
98,tt6338476,5
10,tt0062622,5
26,tt0062622,4
30,tt0062622,4
35,tt0062622,5
50,tt0062622,5
54,tt0062622,5
56,tt0062622,1
59,tt0062622,5
62,tt0062622,4
65,tt0062622,4
72,tt0062622,3
81,tt0062622,2
83,tt0062622,5
96,tt0062622,3
3,tt4048272,4
18,tt4048272,4
29,tt4048272,3
30,tt4048272,5
34,tt4048272,2
38,tt4048272,3
41,tt4048272,1
63,tt4048272,5
71,tt4048272,3
74,tt4048272,5
92,tt4048272,1
8,tt3691740,3
13,tt3691740,2
18,tt3691740,2
23,tt3691740,4
27,tt3691740,5
50,tt3691740,5
51,tt3691740,4
63,tt3691740,4
72,tt3691740,4
75,tt3691740,3
85,tt3691740,1
3,tt1201607,5
25,tt1201607,4
29,tt1201607,4
30,tt1201607,3
40,tt1201607,3
45,tt1201607,1
48,tt1201607,3
58,tt1201607,2
71,tt1201607,1
75,tt1201607,3
83,tt1201607,3
90,tt1201607,1
98,tt1201607,3
7,tt0120815,5
13,tt0120815,4
15,tt0120815,1
17,tt0120815,4
20,tt0120815,2
28,tt0120815,3
29,tt0120815,1
31,tt0120815,2
32,tt0120815,1
44,tt0120815,1
52,tt0120815,3
59,tt0120815,3
74,tt0120815,3
82,tt0120815,2
8,tt2802144,3
14,tt2802144,2
17,tt2802144,5
19,tt2802144,4
21,tt2802144,5
22,tt2802144,3
23,tt2802144,5
27,tt2802144,3
33,tt2802144,4
37,tt2802144,5
41,tt2802144,1
48,tt2802144,2
56,tt2802144,2
73,tt2802144,3
92,tt2802144,3
95,tt2802144,4
97,tt2802144,5
1,tt2404233,1
6,tt2404233,4
8,tt2404233,1
19,tt2404233,5
33,tt2404233,2
36,tt2404233,4
38,tt2404233,5
41,tt2404233,1
75,tt2404233,1
2,tt1392214,3
5,tt1392214,2
7,tt1392214,3
10,tt1392214,4
13,tt1392214,5
16,tt1392214,5
23,tt1392214,5
37,tt1392214,4
38,tt1392214,4
44,tt1392214,2
52,tt1392214,2
55,tt1392214,4
58,tt1392214,4
60,tt1392214,4
74,tt1392214,2
79,tt1392214,2
80,tt1392214,1
97,tt1392214,5
31,tt2084970,2
37,tt2084970,5
46,tt2084970,5
56,tt2084970,5
59,tt2084970,4
60,tt2084970,4
61,tt2084970,4
63,tt2084970,1
82,tt2084970,5
85,tt2084970,5
90,tt2084970,4
97,tt2084970,1
13,tt1483013,2
34,tt1483013,2
37,tt1483013,4
47,tt1483013,1
51,tt1483013,3
56,tt1483013,4
63,tt1483013,4
65,tt1483013,1
66,tt1483013,4
77,tt1483013,2
2,tt0470752,5
7,tt0470752,3
22,tt0470752,2
24,tt0470752,5
25,tt0470752,4
36,tt0470752,1
38,tt0470752,3
61,tt0470752,2
62,tt0470752,5
81,tt0470752,2
84,tt0470752,2
86,tt0470752,4
92,tt0470752,3
96,tt0470752,3
6,tt2395427,4
11,tt2395427,1
23,tt2395427,3
31,tt2395427,2
38,tt2395427,5
40,tt2395427,3
56,tt2395427,2
78,tt2395427,5
80,tt2395427,3
83,tt2395427,2
86,tt2395427,2
88,tt2395427,5
93,tt2395427,3
46,tt3659388,3
58,tt3659388,2
60,tt3659388,3
77,tt3659388,4
94,tt3659388,2
96,tt3659388,5
12,tt2543472,2
18,tt2543472,4
20,tt2543472,5
31,tt2543472,3
36,tt2543472,5
40,tt2543472,2
45,tt2543472,3
59,tt2543472,3
64,tt2543472,2
65,tt2543472,3
72,tt2543472,5
89,tt2543472,3
92,tt2543472,5
93,tt2543472,2
97,tt2543472,2
98,tt2543472,3
12,tt1895587,5
13,tt1895587,5
29,tt1895587,4
55,tt1895587,2
65,tt1895587,3
79,tt1895587,3
84,tt1895587,1
88,tt1895587,5
90,tt1895587,4
8,tt0082971,5
9,tt0082971,5
16,tt0082971,5
19,tt0082971,3
22,tt0082971,5
40,tt0082971,4
42,tt0082971,2
46,tt0082971,4
53,tt0082971,5
56,tt0082971,3
61,tt0082971,3
5,tt2109248,2
9,tt2109248,2
10,tt2109248,4
14,tt2109248,2
27,tt2109248,5
28,tt2109248,3
41,tt2109248,1
51,tt2109248,1
54,tt2109248,4
59,tt2109248,2
73,tt2109248,2
77,tt2109248,4
89,tt2109248,5
94,tt2109248,1
22,tt5497458,4
24,tt5497458,4
25,tt5497458,4
51,tt5497458,4
70,tt5497458,2
90,tt5497458,2
93,tt5497458,5
19,tt2788732,2
43,tt2788732,4
44,tt2788732,5
62,tt2788732,1
71,tt2788732,4
75,tt2788732,3
77,tt2788732,2
2,tt0317705,2
3,tt0317705,3
8,tt0317705,2
24,tt0317705,5
25,tt0317705,5
27,tt0317705,5
28,tt0317705,2
48,tt0317705,5
68,tt0317705,2
75,tt0317705,2
76,tt0317705,5
22,tt2990126,4
31,tt2990126,2
47,tt2990126,5
52,tt2990126,3
55,tt2990126,3
62,tt2990126,5
63,tt2990126,5
65,tt2990126,3
67,tt2990126,2
68,tt2990126,1
84,tt2990126,1
94,tt2990126,3
5,tt2980516,3
18,tt2980516,5
22,tt2980516,3
32,tt2980516,3
42,tt2980516,5
45,tt2980516,2
53,tt2980516,3
65,tt2980516,5
74,tt2980516,5
78,tt2980516,1
84,tt2980516,4
90,tt2980516,5
97,tt2980516,2
98,tt2980516,1
4,tt0332280,2
13,tt0332280,2
22,tt0332280,1
41,tt0332280,5
60,tt0332280,1
72,tt0332280,3
94,tt0332280,4
98,tt0332280,5
3,tt0133093,2
42,tt0133093,2
44,tt0133093,4
49,tt0133093,2
62,tt0133093,3
64,tt0133093,4
72,tt0133093,2
78,tt0133093,2
17,tt4016934,5
23,tt4016934,2
28,tt4016934,3
34,tt4016934,3
62,tt4016934,4
63,tt4016934,4
68,tt4016934,5
70,tt4016934,2
99,tt4016934,2
5,tt4666726,2
6,tt4666726,5
8,tt4666726,5
15,tt4666726,3
16,tt4666726,1
19,tt4666726,2
24,tt4666726,3
38,tt4666726,2
41,tt4666726,2
48,tt4666726,3
53,tt4666726,3
62,tt4666726,3
69,tt4666726,2
70,tt4666726,3
95,tt4666726,5
15,tt0054047,3
41,tt0054047,4
44,tt0054047,5
51,tt0054047,4
64,tt0054047,3
71,tt0054047,4
73,tt0054047,1
94,tt0054047,3
4,tt0099685,5
5,tt0099685,3
22,tt0099685,5
27,tt0099685,4
28,tt0099685,4
29,tt0099685,2
32,tt0099685,2
40,tt0099685,5
43,tt0099685,3
59,tt0099685,5
63,tt0099685,5
70,tt0099685,2
83,tt0099685,3
22,tt0369610,2
36,tt0369610,4
39,tt0369610,2
62,tt0369610,3
64,tt0369610,3
86,tt0369610,3
17,tt4513674,4
19,tt4513674,2
21,tt4513674,2
25,tt4513674,2
50,tt4513674,3
64,tt4513674,5
65,tt4513674,4
73,tt4513674,3
85,tt4513674,1
93,tt4513674,1
94,tt4513674,5
98,tt4513674,5
6,tt0147800,3
17,tt0147800,4
29,tt0147800,2
30,tt0147800,2
40,tt0147800,2
42,tt0147800,5
51,tt0147800,2
53,tt0147800,2
56,tt0147800,5
58,tt0147800,1
70,tt0147800,5
76,tt0147800,5
95,tt0147800,2
96,tt0147800,4
98,tt0147800,5
6,tt1853728,5
14,tt1853728,1
34,tt1853728,5
44,tt1853728,2
47,tt1853728,4
68,tt1853728,5
73,tt1853728,2
79,tt1853728,5
99,tt1853728,3
1,tt0108052,5
11,tt0108052,5
32,tt0108052,1
37,tt0108052,1
38,tt0108052,2
46,tt0108052,5
60,tt0108052,5
62,tt0108052,2
71,tt0108052,3
76,tt0108052,1
81,tt0108052,2
99,tt0108052,5
12,tt0078748,3
19,tt0078748,3
22,tt0078748,2
32,tt0078748,4
38,tt0078748,3
59,tt0078748,2
61,tt0078748,3
63,tt0078748,2
66,tt0078748,4
70,tt0078748,4
78,tt0078748,2
83,tt0078748,1
84,tt0078748,2
87,tt0078748,2
88,tt0078748,4
99,tt0078748,4
12,tt1703957,3
22,tt1703957,5
24,tt1703957,3
25,tt1703957,4
27,tt1703957,3
33,tt1703957,3
37,tt1703957,3
41,tt1703957,2
42,tt1703957,3
49,tt1703957,1
70,tt1703957,2
78,tt1703957,1
90,tt1703957,2
96,tt1703957,5
97,tt1703957,2
25,tt4136084,2
61,tt4136084,4
74,tt4136084,1
75,tt4136084,3
86,tt4136084,3
15,tt0180093,5
18,tt0180093,2
48,tt0180093,3
55,tt0180093,3
70,tt0180093,5
80,tt0180093,2
83,tt0180093,3
84,tt0180093,2
85,tt0180093,2
4,tt2379713,4
19,tt2379713,2
20,tt2379713,4
26,tt2379713,5
37,tt2379713,5
51,tt2379713,4
54,tt2379713,5
55,tt2379713,2
65,tt2379713,2
71,tt2379713,2
75,tt2379713,2
77,tt2379713,4
84,tt2379713,5
1,tt1628841,2
3,tt1628841,4
35,tt1628841,4
49,tt1628841,1
51,tt1628841,3
56,tt1628841,4
65,tt1628841,3
67,tt1628841,5
71,tt1628841,1
78,tt1628841,5
80,tt1628841,5
94,tt1628841,5
7,tt1666185,4
10,tt1666185,2
11,tt1666185,5
28,tt1666185,1
35,tt1666185,5
40,tt1666185,2
44,tt1666185,4
46,tt1666185,4
47,tt1666185,2
85,tt1666185,3
88,tt1666185,2
93,tt1666185,1
99,tt1666185,1
15,tt4341582,1
23,tt4341582,3
34,tt4341582,2
38,tt4341582,3
44,tt4341582,2
50,tt4341582,2
51,tt4341582,3
57,tt4341582,5
59,tt4341582,2
60,tt4341582,4
61,tt4341582,1
73,tt4341582,3
74,tt4341582,3
77,tt4341582,3
79,tt4341582,4
6,tt4877122,4
9,tt4877122,5
11,tt4877122,4
29,tt4877122,1
37,tt4877122,4
40,tt4877122,4
55,tt4877122,2
90,tt4877122,2
10,tt1972591,3
30,tt1972591,5
35,tt1972591,4
38,tt1972591,2
52,tt1972591,2
78,tt1972591,4
82,tt1972591,3
84,tt1972591,5
89,tt1972591,4
7,tt1540011,3
10,tt1540011,2
16,tt1540011,5
21,tt1540011,4
26,tt1540011,2
34,tt1540011,3
36,tt1540011,2
40,tt1540011,2
58,tt1540011,3
59,tt1540011,1
72,tt1540011,2
75,tt1540011,5
77,tt1540011,1
90,tt1540011,5
12,tt2241351,2
23,tt2241351,3
38,tt2241351,2
66,tt2241351,5
70,tt2241351,4
90,tt2241351,4
92,tt2241351,1
9,tt0110413,3
13,tt0110413,4
19,tt0110413,3
22,tt0110413,4
28,tt0110413,2
31,tt0110413,1
32,tt0110413,4
39,tt0110413,2
57,tt0110413,1
85,tt0110413,2
88,tt0110413,2
10,tt0081505,5
11,tt0081505,4
24,tt0081505,5
25,tt0081505,4
32,tt0081505,4
48,tt0081505,4
63,tt0081505,1
64,tt0081505,4
72,tt0081505,5
77,tt0081505,5
81,tt0081505,3
90,tt0081505,2
2,tt1130884,4
7,tt1130884,2
26,tt1130884,5
27,tt1130884,4
33,tt1130884,5
37,tt1130884,2
40,tt1130884,3
54,tt1130884,5
61,tt1130884,5
71,tt1130884,3
84,tt1130884,5
93,tt1130884,2
4,tt0903624,2
9,tt0903624,2
17,tt0903624,2
29,tt0903624,4
92,tt0903624,3
97,tt0903624,5
2,tt4786282,2
6,tt4786282,4
9,tt4786282,4
18,tt4786282,2
20,tt4786282,2
74,tt4786282,4
91,tt4786282,4
96,tt4786282,5
4,tt4062536,4
8,tt4062536,2
14,tt4062536,3
27,tt4062536,5
49,tt4062536,1
52,tt4062536,4
55,tt4062536,5
63,tt4062536,1
93,tt4062536,5
98,tt4062536,2
23,tt2278388,3
30,tt2278388,3
34,tt2278388,1
35,tt2278388,1
38,tt2278388,2
40,tt2278388,4
41,tt2278388,3
47,tt2278388,5
49,tt2278388,5
55,tt2278388,4
57,tt2278388,1
63,tt2278388,2
66,tt2278388,5
85,tt2278388,5
88,tt2278388,1
1,tt0086190,5
7,tt0086190,2
8,tt0086190,3
14,tt0086190,2
19,tt0086190,5
25,tt0086190,2
46,tt0086190,3
49,tt0086190,3
52,tt0086190,2
55,tt0086190,3
61,tt0086190,3
69,tt0086190,3
70,tt0086190,1
73,tt0086190,4
79,tt0086190,3
81,tt0086190,5
93,tt0086190,2
99,tt0086190,2
5,tt0499549,5
13,tt0499549,3
42,tt0499549,2
58,tt0499549,3
24,tt0810819,5
25,tt0810819,3
31,tt0810819,3
43,tt0810819,3
74,tt0810819,1
75,tt0810819,1
87,tt0810819,3
88,tt0810819,5
90,tt0810819,4
92,tt0810819,1
7,tt1817273,5
12,tt1817273,5
30,tt1817273,5
35,tt1817273,1
48,tt1817273,5
65,tt1817273,5
76,tt1817273,5
79,tt1817273,3
7,tt0314331,5
9,tt0314331,5
13,tt0314331,4
22,tt0314331,2
23,tt0314331,1
24,tt0314331,2
26,tt0314331,2
40,tt0314331,5
42,tt0314331,4
50,tt0314331,1
62,tt0314331,5
67,tt0314331,3
72,tt0314331,1
76,tt0314331,5
90,tt0314331,5
97,tt0314331,5
5,tt1343092,4
30,tt1343092,4
47,tt1343092,1
49,tt1343092,2
68,tt1343092,2
75,tt1343092,5
81,tt1343092,4
8,tt0217505,4
13,tt0217505,5
14,tt0217505,2
34,tt0217505,5
42,tt0217505,5
44,tt0217505,2
55,tt0217505,3
64,tt0217505,2
88,tt0217505,5
89,tt0217505,5
90,tt0217505,5
8,tt3522806,4
9,tt3522806,2
10,tt3522806,3
14,tt3522806,5
16,tt3522806,1
17,tt3522806,4
26,tt3522806,4
31,tt3522806,1
42,tt3522806,4
59,tt3522806,4
63,tt3522806,2
65,tt3522806,3
69,tt3522806,1
90,tt3522806,1
97,tt3522806,2
1,tt1172049,2
2,tt1172049,1
3,tt1172049,2
17,tt1172049,2
22,tt1172049,3
30,tt1172049,4
32,tt1172049,2
39,tt1172049,3
52,tt1172049,4
55,tt1172049,2
57,tt1172049,2
61,tt1172049,2
70,tt1172049,5
74,tt1172049,2
84,tt1172049,5
85,tt1172049,4
88,tt1172049,3
5,tt3666024,4
16,tt3666024,5
25,tt3666024,5
41,tt3666024,3
42,tt3666024,2
47,tt3666024,2
60,tt3666024,1
65,tt3666024,2
79,tt3666024,3
81,tt3666024,4
87,tt3666024,1
20,tt0482571,4
23,tt0482571,4
46,tt0482571,2
57,tt0482571,5
59,tt0482571,4
66,tt0482571,4
67,tt0482571,5
73,tt0482571,1
91,tt0482571,3
5,tt1454029,4
9,tt1454029,3
10,tt1454029,5
13,tt1454029,5
17,tt1454029,2
25,tt1454029,3
34,tt1454029,1
35,tt1454029,4
48,tt1454029,3
54,tt1454029,3
70,tt1454029,3
77,tt1454029,3
78,tt1454029,5
88,tt1454029,4
17,tt0102926,4
32,tt0102926,5
48,tt0102926,3
53,tt0102926,4
61,tt0102926,2
73,tt0102926,1
80,tt0102926,3
90,tt0102926,5
92,tt0102926,4
99,tt0102926,5
3,tt3569230,4
8,tt3569230,4
24,tt3569230,2
42,tt3569230,3
44,tt3569230,1
62,tt3569230,3
66,tt3569230,3
72,tt3569230,4
76,tt3569230,3
82,tt3569230,5
88,tt3569230,5
91,tt3569230,1
93,tt3569230,5
94,tt3569230,2
95,tt3569230,3
12,tt2918606,4
16,tt2918606,3
25,tt2918606,4
30,tt2918606,3
41,tt2918606,4
44,tt2918606,4
67,tt2918606,1
75,tt2918606,5
89,tt2918606,5
90,tt2918606,3
92,tt2918606,2
94,tt2918606,4
97,tt2918606,3
7,tt0093779,5
18,tt0093779,4
26,tt0093779,4
30,tt0093779,3
31,tt0093779,5
32,tt0093779,1
54,tt0093779,2
61,tt0093779,4
76,tt0093779,4
1,tt2823054,3
6,tt2823054,2
12,tt2823054,3
16,tt2823054,5
30,tt2823054,4
39,tt2823054,2
46,tt2823054,2
69,tt2823054,1
77,tt2823054,4
83,tt2823054,3
90,tt2823054,5
98,tt2823054,4
26,tt0780504,5
41,tt0780504,4
42,tt0780504,1
47,tt0780504,2
58,tt0780504,4
70,tt0780504,5
93,tt0780504,2
96,tt0780504,2
2,tt0120915,2
15,tt0120915,3
41,tt0120915,5
45,tt0120915,5
54,tt0120915,4
72,tt0120915,5
73,tt0120915,5
89,tt0120915,1
91,tt0120915,3
98,tt0120915,2
7,tt4645330,3
8,tt4645330,3
12,tt4645330,1
20,tt4645330,2
